Date,WL
6/16/2024,17.32
6/16/2024,17.3
6/16/2024,17.3
6/16/2024,17.3
6/16/2024,17.29
6/16/2024,17.32
6/16/2024,17.3
6/16/2024,17.3
6/16/2024,17.31
6/16/2024,17.29
6/17/2024,17.28
6/17/2024,17.28
6/17/2024,17.3
6/17/2024,17.28
6/17/2024,17.28
6/17/2024,17.28
6/17/2024,17.27
6/17/2024,17.28
6/17/2024,17.26
6/17/2024,17.26
6/17/2024,17.27
6/17/2024,17.27
6/17/2024,17.27
6/17/2024,17.27
6/17/2024,17.28
6/17/2024,17.28
6/17/2024,17.28
6/17/2024,17.27
6/17/2024,17.27
6/17/2024,17.28
6/17/2024,17.27
6/17/2024,17.26
6/17/2024,17.26
6/17/2024,17.27
6/17/2024,17.26
6/17/2024,17.27
6/17/2024,17.25
6/17/2024,17.24
6/17/2024,17.25
6/17/2024,17.26
6/17/2024,17.25
6/17/2024,17.28
6/17/2024,17.24
6/17/2024,17.26
6/17/2024,17.26
6/17/2024,17.26
6/17/2024,17.27
6/17/2024,17.28
6/17/2024,17.26
6/17/2024,17.27
6/17/2024,17.26
6/17/2024,17.27
6/17/2024,17.26
6/17/2024,17.25
6/17/2024,17.28
6/17/2024,17.27
6/17/2024,17.28
6/17/2024,17.28
6/17/2024,17.27
6/17/2024,17.27
6/17/2024,17.28
6/17/2024,17.28
6/17/2024,17.27
6/17/2024,17.27
6/17/2024,17.25
6/17/2024,17.27
6/17/2024,17.27
6/17/2024,17.28
6/17/2024,17.27
6/17/2024,17.26
6/17/2024,17.26
6/17/2024,17.26
6/17/2024,17.27
6/17/2024,17.27
6/17/2024,17.26
6/17/2024,17.27
6/17/2024,17.27
6/17/2024,17.29
6/17/2024,17.27
6/17/2024,17.28
6/17/2024,17.27
6/17/2024,17.28
6/17/2024,17.25
6/17/2024,17.26
6/17/2024,17.27
6/17/2024,17.26
6/17/2024,17.27
6/17/2024,17.27
6/17/2024,17.28
6/17/2024,17.27
6/17/2024,17.27
6/17/2024,17.27
6/17/2024,17.27
6/17/2024,17.28
6/17/2024,17.27
6/17/2024,17.26
6/17/2024,17.28
6/17/2024,17.26
6/17/2024,17.27
6/17/2024,17.28
6/17/2024,17.26
6/17/2024,17.27
6/17/2024,17.27
6/17/2024,17.26
6/17/2024,17.25
6/17/2024,17.26
6/18/2024,17.24
6/18/2024,17.23
6/18/2024,17.24
6/18/2024,17.24
6/18/2024,17.23
6/18/2024,17.25
6/18/2024,17.26
6/18/2024,17.24
6/18/2024,17.24
6/18/2024,17.25
6/18/2024,17.23
6/18/2024,17.25
6/18/2024,17.26
6/18/2024,17.23
6/18/2024,17.22
6/18/2024,17.22
6/18/2024,17.23
6/18/2024,17.22
6/18/2024,17.23
6/18/2024,17.22
6/18/2024,17.22
6/18/2024,17.24
6/18/2024,17.22
6/18/2024,17.21
6/18/2024,17.21
6/18/2024,17.21
6/18/2024,17.22
6/18/2024,17.22
6/18/2024,17.21
6/18/2024,17.21
6/18/2024,17.2
6/18/2024,17.23
6/18/2024,17.2
6/18/2024,17.19
6/18/2024,17.23
6/18/2024,17.23
6/18/2024,17.17
6/18/2024,17.19
6/18/2024,17.19
6/18/2024,17.21
6/18/2024,17.2
6/18/2024,17.19
6/18/2024,17.2
6/18/2024,17.19
6/18/2024,17.21
6/18/2024,17.19
6/18/2024,17.2
6/18/2024,17.2
6/18/2024,17.21
6/18/2024,17.2
6/18/2024,17.2
6/18/2024,17.2
6/18/2024,17.18
6/18/2024,17.18
6/18/2024,17.19
6/18/2024,17.18
6/18/2024,17.19
6/18/2024,17.19
6/18/2024,17.2
6/18/2024,17.19
6/18/2024,17.18
6/18/2024,17.17
6/18/2024,17.17
6/18/2024,17.18
6/18/2024,17.2
6/18/2024,17.17
6/18/2024,17.14
6/18/2024,17.17
6/18/2024,17.18
6/18/2024,17.17
6/18/2024,17.16
6/18/2024,17.16
6/18/2024,17.16
6/18/2024,17.15
6/18/2024,17.17
6/18/2024,17.16
6/18/2024,17.16
6/18/2024,17.16
6/18/2024,17.17
6/18/2024,17.14
6/18/2024,17.16
6/18/2024,17.15
6/18/2024,17.16
6/18/2024,17.15
6/18/2024,17.17
6/18/2024,17.16
6/18/2024,17.12
6/18/2024,17.14
6/18/2024,17.17
6/18/2024,17.18
6/18/2024,17.19
6/18/2024,17.2
6/18/2024,17.22
6/18/2024,17.21
6/18/2024,17.2
6/18/2024,17.2
6/19/2024,17.21
6/19/2024,17.2
6/19/2024,17.22
6/19/2024,17.22
6/19/2024,17.27
6/19/2024,17.25
6/19/2024,17.26
6/19/2024,17.26
6/19/2024,17.27
6/19/2024,17.29
6/19/2024,17.3
6/19/2024,17.32
6/19/2024,17.33
6/19/2024,17.35
6/19/2024,17.39
6/19/2024,17.42
6/19/2024,17.44
6/19/2024,17.46
6/19/2024,17.51
6/19/2024,17.52
6/19/2024,17.57
6/19/2024,17.59
6/19/2024,17.6
6/19/2024,17.62
6/19/2024,17.62
6/19/2024,17.66
6/19/2024,17.67
6/19/2024,17.69
6/19/2024,17.7
6/19/2024,17.7
6/19/2024,17.7
6/19/2024,17.71
6/19/2024,17.71
6/19/2024,17.71
6/19/2024,17.71
6/19/2024,17.74
6/19/2024,17.74
6/19/2024,17.71
6/19/2024,17.74
6/19/2024,17.72
6/19/2024,17.75
6/19/2024,17.73
6/19/2024,17.73
6/19/2024,17.73
6/19/2024,17.72
6/19/2024,17.73
6/19/2024,17.72
6/19/2024,17.72
6/19/2024,17.7
6/19/2024,17.71
6/19/2024,17.7
6/19/2024,17.69
6/19/2024,17.71
6/19/2024,17.68
6/19/2024,17.67
6/19/2024,17.67
6/19/2024,17.65
6/19/2024,17.67
6/19/2024,17.65
6/19/2024,17.65
6/19/2024,17.65
6/19/2024,17.64
6/19/2024,17.62
6/19/2024,17.62
6/19/2024,17.62
6/19/2024,17.6
6/19/2024,17.6
6/19/2024,17.58
6/19/2024,17.59
6/19/2024,17.58
6/19/2024,17.57
6/19/2024,17.57
6/19/2024,17.56
6/19/2024,17.55
6/19/2024,17.54
6/19/2024,17.53
6/19/2024,17.5
6/19/2024,17.52
6/19/2024,17.51
6/19/2024,17.52
6/19/2024,17.5
6/19/2024,17.5
6/19/2024,17.5
6/19/2024,17.49
6/19/2024,17.49
6/19/2024,17.5
6/19/2024,17.5
6/19/2024,17.5
6/19/2024,17.5
6/19/2024,17.48
6/19/2024,17.49
6/19/2024,17.5
6/19/2024,17.5
6/19/2024,17.48
6/19/2024,17.5
6/19/2024,17.5
6/20/2024,17.48
6/20/2024,17.47
6/20/2024,17.48
6/20/2024,17.47
6/20/2024,17.48
6/20/2024,17.46
6/20/2024,17.46
6/20/2024,17.49
6/20/2024,17.48
6/20/2024,17.46
6/20/2024,17.46
6/20/2024,17.46
6/20/2024,17.49
6/20/2024,17.5
6/20/2024,17.51
6/20/2024,17.56
6/20/2024,17.59
6/20/2024,17.59
6/20/2024,17.63
6/20/2024,17.65
6/20/2024,17.64
6/20/2024,17.67
6/20/2024,17.69
6/20/2024,17.71
6/20/2024,17.71
6/20/2024,17.73
6/20/2024,17.74
6/20/2024,17.75
6/20/2024,17.78
6/20/2024,17.79
6/20/2024,17.82
6/20/2024,17.83
6/20/2024,17.82
6/20/2024,17.85
6/20/2024,17.82
6/20/2024,17.83
6/20/2024,17.85
6/20/2024,17.82
6/20/2024,17.84
6/20/2024,17.86
6/20/2024,17.84
6/20/2024,17.84
6/20/2024,17.85
6/20/2024,17.84
6/20/2024,17.84
6/20/2024,17.83
6/20/2024,17.86
6/20/2024,17.86
6/20/2024,17.89
6/20/2024,17.9
6/20/2024,17.94
6/20/2024,17.96
6/20/2024,17.99
6/20/2024,18.01
6/20/2024,18.07
6/20/2024,18.07
6/20/2024,18.09
6/20/2024,18.15
6/20/2024,18.17
6/20/2024,18.21
6/20/2024,18.23
6/20/2024,18.23
6/20/2024,18.26
6/20/2024,18.27
6/20/2024,18.29
6/20/2024,18.32
6/20/2024,18.31
6/20/2024,18.34
6/20/2024,18.33
6/20/2024,18.35
6/20/2024,18.36
6/20/2024,18.36
6/20/2024,18.37
6/20/2024,18.38
6/20/2024,18.39
6/20/2024,18.4
6/20/2024,18.42
6/20/2024,18.42
6/20/2024,18.42
6/20/2024,18.41
6/20/2024,18.43
6/20/2024,18.42
6/20/2024,18.41
6/20/2024,18.44
6/20/2024,18.42
6/20/2024,18.44
6/20/2024,18.43
6/20/2024,18.44
6/20/2024,18.42
6/20/2024,18.42
6/20/2024,18.43
6/20/2024,18.43
6/20/2024,18.42
6/20/2024,18.41
6/20/2024,18.42
6/20/2024,18.44
6/21/2024,18.42
6/21/2024,18.42
6/21/2024,18.42
6/21/2024,18.41
6/21/2024,18.41
6/21/2024,18.42
6/21/2024,18.42
6/21/2024,18.4
6/21/2024,18.4
6/21/2024,18.41
6/21/2024,18.41
6/21/2024,18.4
6/21/2024,18.4
6/21/2024,18.41
6/21/2024,18.4
6/21/2024,18.41
6/21/2024,18.39
6/21/2024,18.41
6/21/2024,18.4
6/21/2024,18.39
6/21/2024,18.38
6/21/2024,18.38
6/21/2024,18.36
6/21/2024,18.37
6/21/2024,18.38
6/21/2024,18.38
6/21/2024,18.38
6/21/2024,18.37
6/21/2024,18.39
6/21/2024,18.38
6/21/2024,18.38
6/21/2024,18.35
6/21/2024,18.39
6/21/2024,18.37
6/21/2024,18.36
6/21/2024,18.37
6/21/2024,18.39
6/21/2024,18.37
6/21/2024,18.38
6/21/2024,18.39
6/21/2024,18.41
6/21/2024,18.46
6/21/2024,18.47
6/21/2024,18.52
6/21/2024,18.53
6/21/2024,18.57
6/21/2024,18.61
6/21/2024,18.62
6/21/2024,18.66
6/21/2024,18.71
6/21/2024,18.72
6/21/2024,18.74
6/21/2024,18.79
6/21/2024,18.79
6/21/2024,18.82
6/21/2024,18.84
6/21/2024,18.86
6/21/2024,18.88
6/21/2024,18.88
6/21/2024,18.92
6/21/2024,18.93
6/21/2024,18.96
6/21/2024,18.96
6/21/2024,18.96
6/21/2024,18.97
6/21/2024,19
6/21/2024,19
6/21/2024,19
6/21/2024,19.05
6/21/2024,19.05
6/21/2024,19.08
6/21/2024,19.11
6/21/2024,19.12
6/21/2024,19.14
6/21/2024,19.15
6/21/2024,19.15
6/21/2024,19.19
6/21/2024,19.22
6/21/2024,19.23
6/21/2024,19.25
6/21/2024,19.27
6/21/2024,19.28
6/21/2024,19.31
6/21/2024,19.32
6/21/2024,19.33
6/21/2024,19.36
6/21/2024,19.34
6/21/2024,19.39
6/21/2024,19.37
6/21/2024,19.38
6/21/2024,19.4
6/21/2024,19.4
6/21/2024,19.41
6/21/2024,19.4
6/21/2024,19.46
6/21/2024,19.44
6/22/2024,19.45
6/22/2024,19.45
6/22/2024,19.46
6/22/2024,19.48
6/22/2024,19.47
6/22/2024,19.48
6/22/2024,19.49
6/22/2024,19.49
6/22/2024,19.48
6/22/2024,19.5
6/22/2024,19.53
6/22/2024,19.53
6/22/2024,19.53
6/22/2024,19.53
6/22/2024,19.53
6/22/2024,19.52
6/22/2024,19.53
6/22/2024,19.53
6/22/2024,19.54
6/22/2024,19.56
6/22/2024,19.55
6/22/2024,19.57
6/22/2024,19.56
6/22/2024,19.58
6/22/2024,19.56
6/22/2024,19.57
6/22/2024,19.57
6/22/2024,19.58
6/22/2024,19.57
6/22/2024,19.59
6/22/2024,19.58
6/22/2024,19.59
6/22/2024,19.58
6/22/2024,19.59
6/22/2024,19.58
6/22/2024,19.6
6/22/2024,19.6
6/22/2024,19.6
6/22/2024,19.62
6/22/2024,19.6
6/22/2024,19.6
6/22/2024,19.62
6/22/2024,19.59
6/22/2024,19.62
6/22/2024,19.61
6/22/2024,19.61
6/22/2024,19.58
6/22/2024,19.62
6/22/2024,19.61
6/22/2024,19.63
6/22/2024,19.63
6/22/2024,19.66
6/22/2024,19.63
6/22/2024,19.65
6/22/2024,19.64
6/22/2024,19.61
6/22/2024,19.63
6/22/2024,19.65
6/22/2024,19.62
6/22/2024,19.62
6/22/2024,19.61
6/22/2024,19.61
6/22/2024,19.61
6/22/2024,19.62
6/22/2024,19.62
6/22/2024,19.62
6/22/2024,19.61
6/22/2024,19.62
6/22/2024,19.62
6/22/2024,19.61
6/22/2024,19.61
6/22/2024,19.61
6/22/2024,19.6
6/22/2024,19.59
6/22/2024,19.61
6/22/2024,19.6
6/22/2024,19.6
6/22/2024,19.59
6/22/2024,19.57
6/22/2024,19.58
6/22/2024,19.59
6/22/2024,19.6
6/22/2024,19.57
6/22/2024,19.61
6/22/2024,19.58
6/22/2024,19.56
6/22/2024,19.59
6/22/2024,19.57
6/22/2024,19.58
6/22/2024,19.57
6/22/2024,19.57
6/22/2024,19.56
6/22/2024,19.56
6/22/2024,19.54
6/22/2024,19.57
6/22/2024,19.56
6/23/2024,19.55
6/23/2024,19.57
6/23/2024,19.54
6/23/2024,19.55
6/23/2024,19.56
6/23/2024,19.55
6/23/2024,19.55
6/23/2024,19.56
6/23/2024,19.54
6/23/2024,19.54
6/23/2024,19.53
6/23/2024,19.53
6/23/2024,19.53
6/23/2024,19.55
6/23/2024,19.56
6/23/2024,19.54
6/23/2024,19.54
6/23/2024,19.55
6/23/2024,19.55
6/23/2024,19.53
6/23/2024,19.51
6/23/2024,19.52
6/23/2024,19.5
6/23/2024,19.53
6/23/2024,19.51
6/23/2024,19.49
6/23/2024,19.52
6/23/2024,19.52
6/23/2024,19.5
6/23/2024,19.5
6/23/2024,19.52
6/23/2024,19.51
6/23/2024,19.48
6/23/2024,19.5
6/23/2024,19.5
6/23/2024,19.49
6/23/2024,19.48
6/23/2024,19.51
6/23/2024,19.51
6/23/2024,19.5
6/23/2024,19.49
6/23/2024,19.5
6/23/2024,19.48
6/23/2024,19.5
6/23/2024,19.5
6/23/2024,19.5
6/23/2024,19.5
6/23/2024,19.51
6/23/2024,19.48
6/23/2024,19.48
6/23/2024,19.49
6/23/2024,19.5
6/23/2024,19.48
6/23/2024,19.49
6/23/2024,19.47
6/23/2024,19.48
6/23/2024,19.49
6/23/2024,19.49
6/23/2024,19.49
6/23/2024,19.46
6/23/2024,19.47
6/23/2024,19.47
6/23/2024,19.43
6/23/2024,19.46
6/23/2024,19.45
6/23/2024,19.45
6/23/2024,19.45
6/23/2024,19.44
6/23/2024,19.45
6/23/2024,19.46
6/23/2024,19.44
6/23/2024,19.44
6/23/2024,19.44
6/23/2024,19.43
6/23/2024,19.48
6/23/2024,19.42
6/23/2024,19.39
6/23/2024,19.43
6/23/2024,19.43
6/23/2024,19.41
6/23/2024,19.41
6/23/2024,19.4
6/23/2024,19.39
6/23/2024,19.39
6/23/2024,19.42
6/23/2024,19.41
6/23/2024,19.4
6/23/2024,19.39
6/23/2024,19.39
6/23/2024,19.41
6/23/2024,19.39
6/23/2024,19.37
6/23/2024,19.38
6/23/2024,19.39
6/23/2024,19.4
6/23/2024,19.4
6/24/2024,19.37
6/24/2024,19.38
6/24/2024,19.39
6/24/2024,19.37
6/24/2024,19.36
6/24/2024,19.39
6/24/2024,19.39
6/24/2024,19.37
6/24/2024,19.39
6/24/2024,19.39
6/24/2024,19.37
6/24/2024,19.36
6/24/2024,19.39
6/24/2024,19.4
6/24/2024,19.39
6/24/2024,19.37
6/24/2024,19.37
6/24/2024,19.38
6/24/2024,19.37
6/24/2024,19.39
6/24/2024,19.39
6/24/2024,19.37
6/24/2024,19.37
6/24/2024,19.38
6/24/2024,19.37
6/24/2024,19.38
6/24/2024,19.35
6/24/2024,19.37
6/24/2024,19.36
6/24/2024,19.37
6/24/2024,19.38
6/24/2024,19.36
6/24/2024,19.38
6/24/2024,19.38
6/24/2024,19.34
6/24/2024,19.37
6/24/2024,19.38
6/24/2024,19.37
6/24/2024,19.38
6/24/2024,19.39
6/24/2024,19.4
6/24/2024,19.38
6/24/2024,19.39
6/24/2024,19.39
6/24/2024,19.42
6/24/2024,19.42
6/24/2024,19.42
6/24/2024,19.43
6/24/2024,19.4
6/24/2024,19.42
6/24/2024,19.42
6/24/2024,19.44
6/24/2024,19.45
6/24/2024,19.44
6/24/2024,19.44
6/24/2024,19.43
6/24/2024,19.42
6/24/2024,19.44
6/24/2024,19.45
6/24/2024,19.45
6/24/2024,19.47
6/24/2024,19.45
6/24/2024,19.46
6/24/2024,19.47
6/24/2024,19.47
6/24/2024,19.47
6/24/2024,19.47
6/24/2024,19.48
6/24/2024,19.5
6/24/2024,19.47
6/24/2024,19.48
6/24/2024,19.49
6/24/2024,19.51
6/24/2024,19.51
6/24/2024,19.5
6/24/2024,19.5
6/24/2024,19.5
6/24/2024,19.52
6/24/2024,19.51
6/24/2024,19.51
6/24/2024,19.51
6/24/2024,19.52
6/24/2024,19.52
6/24/2024,19.54
6/24/2024,19.55
6/24/2024,19.54
6/24/2024,19.55
6/24/2024,19.55
6/24/2024,19.56
6/24/2024,19.59
6/24/2024,19.59
6/24/2024,19.56
6/24/2024,19.57
6/24/2024,19.6
6/24/2024,19.58
6/24/2024,19.6
6/25/2024,19.58
6/25/2024,19.61
6/25/2024,19.61
6/25/2024,19.6
6/25/2024,19.62
6/25/2024,19.64
6/25/2024,19.63
6/25/2024,19.65
6/25/2024,19.67
6/25/2024,19.63
6/25/2024,19.67
6/25/2024,19.68
6/25/2024,19.66
6/25/2024,19.67
6/25/2024,19.67
6/25/2024,19.68
6/25/2024,19.7
6/25/2024,19.7
6/25/2024,19.72
6/25/2024,19.72
6/25/2024,19.72
6/25/2024,19.71
6/25/2024,19.73
6/25/2024,19.73
6/25/2024,19.73
6/25/2024,19.75
6/25/2024,19.77
6/25/2024,19.75
6/25/2024,19.76
6/25/2024,19.77
6/25/2024,19.78
6/25/2024,19.79
6/25/2024,19.8
6/25/2024,19.82
6/25/2024,19.82
6/25/2024,19.85
6/25/2024,19.84
6/25/2024,19.84
6/25/2024,19.82
6/25/2024,19.87
6/25/2024,19.88
6/25/2024,19.89
6/25/2024,19.9
6/25/2024,19.89
6/25/2024,19.9
6/25/2024,19.92
6/25/2024,19.93
6/25/2024,19.92
6/25/2024,19.96
6/25/2024,19.97
6/25/2024,19.96
6/25/2024,20
6/25/2024,19.97
6/25/2024,19.98
6/25/2024,19.98
6/25/2024,19.99
6/25/2024,20.01
6/25/2024,20.04
6/25/2024,20.05
6/25/2024,20.04
6/25/2024,20.07
6/25/2024,20.09
6/25/2024,20.1
6/25/2024,20.11
6/25/2024,20.11
6/25/2024,20.11
6/25/2024,20.11
